date,temperature,rainfall,humidity
2010-10-09,21.16,4.51,41.9
2010-10-10,19.5,0.7,48.8
2010-10-11,22.16,0.27,41.4
2010-10-12,21.59,0.48,39.7
2010-10-13,18.92,0.41,52.6
2010-10-14,20.9,1.04,36.6
2010-10-15,21.69,0.52,54.1
2010-10-16,21.83,1.09,46.3
2010-10-17,19.83,1.66,44.1
2010-10-18,19.26,2.25,43.7
2010-10-19,21.51,1.86,50.4
2010-10-20,17.73,0.35,47.2
2010-10-21,20.08,0.18,47.1
2010-10-22,17.24,1.17,46.0
2010-10-23,20.76,0.33,44.1
2010-10-24,18.65,0.13,52.8
2010-10-25,20.82,1.12,44.2
2010-10-26,19.53,0.59,40.3
2010-10-27,16.84,2.12,48.4
2010-10-28,20.69,0.57,39.8
2010-10-29,20.76,5.77,54.5
2010-10-30,19.64,2.13,49.3
2010-10-31,17.06,0.09,36.8
2010-11-01,17.63,1.07,49.4
2010-11-02,18.19,1.24,45.8
2010-11-03,16.81,1.78,54.2
2010-11-04,20.29,1.03,47.3
2010-11-05,17.86,0.99,47.5
2010-11-06,13.48,0.69,46.3
2010-11-07,17.93,0.48,47.0
2010-11-08,16.8,4.38,38.2
2010-11-09,17.1,0.57,45.9
2010-11-10,16.56,0.1,43.9
2010-11-11,18.23,0.27,47.0
2010-11-12,18.6,2.92,54.8
2010-11-13,17.24,1.33,57.6
2010-11-14,16.21,2.26,50.7
2010-11-15,16.57,2.48,46.9
2010-11-16,16.57,2.6,43.0
2010-11-17,15.24,1.2,47.8
2010-11-18,17.23,0.29,44.2
2010-11-19,16.96,0.24,49.5
2010-11-20,18.5,1.28,50.6
2010-11-21,17.99,0.68,52.0
2010-11-22,15.0,1.22,51.8
2010-11-23,17.18,1.04,41.9
2010-11-24,14.44,1.38,46.9
2010-11-25,16.84,0.05,47.2
2010-11-26,14.95,0.05,49.9
2010-11-27,14.11,1.92,52.9
2010-11-28,16.0,0.32,48.7
2010-11-29,11.5,1.58,68.6
2010-11-30,12.82,1.19,59.2
2010-12-01,15.12,6.01,48.1
2010-12-02,15.45,2.71,60.1
2010-12-03,14.71,0.8,62.1
2010-12-04,12.84,1.44,47.7
2010-12-05,13.93,0.19,48.3
2010-12-06,15.69,0.73,55.1
2010-12-07,15.93,1.99,60.0
2010-12-08,14.98,1.46,56.6
2010-12-09,16.7,0.99,46.6
2010-12-10,15.52,0.29,51.5
2010-12-11,13.76,2.44,52.7
2010-12-12,14.42,0.48,60.1
2010-12-13,12.7,2.58,49.1
2010-12-14,14.61,1.42,50.1
2010-12-15,16.41,0.7,57.0
2010-12-16,15.74,0.06,56.9
2010-12-17,16.79,0.4,61.7
2010-12-18,14.2,3.3,54.3
2010-12-19,16.65,2.56,63.1
2010-12-20,14.33,1.28,62.5
2010-12-21,16.8,0.94,57.7
2010-12-22,14.55,1.56,55.8
2010-12-23,15.63,0.94,67.1
2010-12-24,16.77,1.55,61.3
2010-12-25,14.26,0.55,57.8
2010-12-26,14.87,2.73,54.6
2010-12-27,16.47,1.82,66.3
2010-12-28,14.34,0.6,56.8
2010-12-29,12.56,2.66,57.6
2010-12-30,17.76,1.0,56.7
2010-12-31,13.85,0.29,58.9
2011-01-01,14.8,0.12,63.0
2011-01-02,16.3,1.8,58.7
2011-01-03,13.67,3.01,61.1
2011-01-04,13.09,2.47,58.3
2011-01-05,15.0,1.6,64.5
2011-01-06,11.95,0.23,61.8
2011-01-07,14.23,0.15,56.4
2011-01-08,15.05,0.63,62.2
2011-01-09,14.31,2.9,64.2
2011-01-10,12.43,4.89,61.3
2011-01-11,17.16,0.41,53.2
2011-01-12,14.96,2.15,70.1
2011-01-13,16.99,1.28,59.0
2011-01-14,14.49,0.05,67.4
2011-01-15,13.6,1.17,62.7
2011-01-16,15.37,2.46,64.3
2011-01-17,14.69,0.48,64.1
2011-01-18,13.29,3.41,70.3
2011-01-19,17.31,0.4,66.7
2011-01-20,14.23,0.12,66.5
2011-01-21,12.45,0.26,59.9
2011-01-22,17.26,2.72,73.7
2011-01-23,14.57,0.81,58.9
2011-01-24,14.48,2.39,73.2
2011-01-25,12.81,1.14,57.8
2011-01-26,18.13,0.98,76.2
2011-01-27,13.65,2.47,69.5
2011-01-28,15.74,0.83,65.1
2011-01-29,17.09,2.43,60.9
2011-01-30,16.43,0.16,68.0
2011-01-31,15.78,1.52,70.6
2011-02-01,13.4,1.82,68.8
2011-02-02,14.82,3.44,66.7
2011-02-03,16.39,0.38,65.3
2011-02-04,15.01,1.39,75.0
2011-02-05,16.58,0.85,67.7
2011-02-06,17.39,0.72,71.4
2011-02-07,17.9,0.17,72.5
2011-02-08,14.71,0.22,63.7
2011-02-09,19.93,2.72,69.6
2011-02-10,17.88,2.08,76.9
2011-02-11,16.82,0.72,71.9
2011-02-12,18.56,2.64,72.9
2011-02-13,20.57,0.13,68.7
2011-02-14,14.96,1.47,76.5
2011-02-15,16.89,3.04,81.0
2011-02-16,13.76,2.74,67.5
2011-02-17,17.72,0.7,75.5
2011-02-18,18.09,2.05,64.8
2011-02-19,17.59,0.84,74.9
2011-02-20,16.78,2.75,74.2
2011-02-21,14.8,1.13,66.5
2011-02-22,18.54,2.17,76.9
2011-02-23,20.28,0.12,67.5
2011-02-24,17.33,1.34,82.3
2011-02-25,18.99,1.2,73.5
2011-02-26,16.09,1.41,72.1
2011-02-27,19.25,1.78,69.7
2011-02-28,18.09,3.75,76.2
2011-03-01,17.66,2.31,75.0
2011-03-02,17.79,0.37,74.1
2011-03-03,18.46,2.62,69.7
2011-03-04,19.75,0.2,72.3
2011-03-05,17.33,1.46,70.0
2011-03-06,18.83,3.22,65.2
2011-03-07,19.49,0.16,73.2
2011-03-08,18.04,2.84,68.4
2011-03-09,22.51,2.4,84.2
2011-03-10,18.66,1.05,83.6
2011-03-11,19.07,0.55,76.0
2011-03-12,18.74,0.78,65.2
2011-03-13,23.04,5.19,76.7
2011-03-14,21.3,0.34,73.4
2011-03-15,19.2,1.3,80.1
2011-03-16,22.4,0.13,79.7
2011-03-17,21.17,0.37,70.9
2011-03-18,21.39,2.16,72.9
2011-03-19,20.63,0.54,72.6
2011-03-20,20.15,6.38,72.7
2011-03-21,21.92,1.04,66.9
2011-03-22,20.73,1.09,76.8
2011-03-23,24.41,0.06,75.3
2011-03-24,19.92,4.7,73.3
2011-03-25,24.27,0.29,76.3
2011-03-26,21.93,1.16,76.6
2011-03-27,22.69,0.76,80.8
2011-03-28,23.63,0.81,79.5
2011-03-29,21.57,1.55,80.2
2011-03-30,23.95,1.63,70.5
2011-03-31,18.73,0.25,69.4
2011-04-01,21.85,1.04,79.7
2011-04-02,21.68,2.34,83.5
2011-04-03,21.32,0.88,79.2
2011-04-04,23.02,0.27,76.6
2011-04-05,24.05,0.56,74.9
2011-04-06,24.67,0.36,89.2
2011-04-07,24.11,0.2,79.0
2011-04-08,22.89,0.71,73.8
2011-04-09,24.57,1.17,84.7
2011-04-10,24.34,0.11,83.3
2011-04-11,25.69,1.39,67.5
2011-04-12,25.59,7.45,68.4
2011-04-13,24.6,4.99,73.5
2011-04-14,23.35,2.65,80.8
2011-04-15,23.84,0.46,71.5
2011-04-16,24.13,0.03,69.2
2011-04-17,24.61,2.69,78.3
2011-04-18,25.62,0.09,64.5
2011-04-19,26.42,0.35,72.3
2011-04-20,25.4,1.18,68.6
2011-04-21,25.63,0.29,73.8
2011-04-22,25.94,2.69,69.0
2011-04-23,25.08,2.25,72.9
2011-04-24,24.59,2.11,75.7
2011-04-25,23.47,2.54,74.1
2011-04-26,25.18,0.37,70.6
2011-04-27,27.06,1.96,71.5
2011-04-28,25.42,0.66,84.3
2011-04-29,26.23,1.65,77.4
2011-04-30,27.41,0.2,71.7
2011-05-01,27.61,1.83,73.6
2011-05-02,25.32,5.37,74.8
2011-05-03,28.55,0.07,68.6
2011-05-04,28.86,0.15,72.3
2011-05-05,25.59,0.2,66.7
2011-05-06,26.16,0.84,67.0
2011-05-07,29.29,0.52,76.2
2011-05-08,27.39,2.47,76.7
2011-05-09,24.38,0.96,77.2
2011-05-10,25.72,0.99,70.9
2011-05-11,27.55,1.89,68.7
2011-05-12,26.28,0.67,71.0
2011-05-13,27.5,0.65,61.8
2011-05-14,28.27,2.12,77.5
2011-05-15,30.51,2.27,56.9
2011-05-16,27.98,0.02,75.1
2011-05-17,30.11,0.23,65.1
2011-05-18,30.74,0.36,69.8
2011-05-19,30.84,0.65,65.4
2011-05-20,29.2,0.52,65.3
2011-05-21,25.91,1.66,57.0
2011-05-22,29.63,2.64,62.7
2011-05-23,30.6,0.32,73.4
2011-05-24,28.98,1.24,62.5
2011-05-25,31.8,0.69,62.1
2011-05-26,30.55,1.06,67.6
2011-05-27,30.19,1.45,56.3
2011-05-28,31.03,3.36,66.0
2011-05-29,29.98,0.32,68.8
2011-05-30,25.8,0.14,69.1
2011-05-31,28.86,1.48,61.9
2011-06-01,31.47,3.01,72.9
2011-06-02,28.52,1.07,71.7
2011-06-03,29.46,0.75,57.7
2011-06-04,28.28,4.91,69.7
2011-06-05,32.58,2.14,66.7
2011-06-06,32.48,35.77,68.2
2011-06-07,28.69,3.12,62.3
2011-06-08,30.28,1.43,58.7
2011-06-09,29.09,5.95,64.2
2011-06-10,31.07,1.68,66.6
2011-06-11,30.96,4.09,66.4
2011-06-12,31.45,3.95,65.9
2011-06-13,30.77,3.63,58.6
2011-06-14,34.71,9.54,70.6
2011-06-15,28.8,1.46,69.4
2011-06-16,27.8,14.08,64.4
2011-06-17,29.81,9.4,58.2
2011-06-18,28.07,2.43,64.0
2011-06-19,28.21,1.2,60.3
2011-06-20,28.97,1.97,60.4
2011-06-21,29.1,2.43,65.3
2011-06-22,29.07,4.88,59.6
2011-06-23,31.3,0.28,68.5
2011-06-24,29.77,14.75,64.3
2011-06-25,30.27,0.62,65.9
2011-06-26,31.89,1.96,56.2
2011-06-27,29.4,0.69,57.3
2011-06-28,30.16,1.78,53.9
2011-06-29,31.1,10.91,66.5
2011-06-30,27.64,5.73,74.0
2011-07-01,26.97,1.55,62.0
2011-07-02,31.06,12.32,60.4
2011-07-03,31.27,9.68,56.5
2011-07-04,33.62,8.41,66.7
2011-07-05,30.74,11.29,58.1
2011-07-06,31.72,5.8,54.8
2011-07-07,30.18,4.18,50.4
2011-07-08,30.89,2.81,52.3
2011-07-09,32.93,1.52,57.7
2011-07-10,27.21,4.89,47.9
2011-07-11,30.99,13.22,50.7
2011-07-12,33.54,5.41,64.9
2011-07-13,30.73,15.12,60.4
2011-07-14,32.75,2.65,54.4
2011-07-15,29.29,7.13,60.5
2011-07-16,30.15,6.28,51.7
2011-07-17,30.2,6.66,59.2
2011-07-18,26.78,6.21,53.2
2011-07-19,28.31,1.5,64.7
2011-07-20,28.37,104.17,48.9
2011-07-21,31.2,23.07,62.0
2011-07-22,31.22,0.28,53.5
2011-07-23,30.34,3.78,44.5
2011-07-24,31.03,3.32,55.2
2011-07-25,29.49,2.68,56.9
2011-07-26,31.48,9.14,60.7
2011-07-27,29.63,8.21,56.7
2011-07-28,29.63,14.14,48.1
2011-07-29,29.08,3.02,57.7
2011-07-30,30.44,4.98,52.5
2011-07-31,28.71,13.37,44.1
2011-08-01,30.73,30.55,51.4
2011-08-02,27.49,20.9,45.7
2011-08-03,27.46,7.59,50.7
2011-08-04,30.06,0.93,54.8
2011-08-05,28.82,0.14,45.3
2011-08-06,28.18,10.47,52.2
2011-08-07,30.11,11.03,56.0
2011-08-08,27.78,8.23,47.2
2011-08-09,28.3,1.97,48.8
2011-08-10,30.61,6.13,55.3
2011-08-11,30.73,2.28,55.4
2011-08-12,30.68,3.59,43.8
2011-08-13,27.8,2.89,44.2
2011-08-14,29.98,14.7,53.2
2011-08-15,26.61,1.6,47.9
2011-08-16,26.57,5.17,48.1
2011-08-17,24.3,2.69,39.9
2011-08-18,30.23,6.53,46.2
2011-08-19,26.32,4.99,47.6
2011-08-20,27.32,15.46,51.8
2011-08-21,26.03,0.64,46.2
2011-08-22,28.33,1.5,51.5
2011-08-23,26.61,8.72,46.9
2011-08-24,25.11,2.76,53.9
2011-08-25,27.61,1.09,47.4
2011-08-26,24.68,4.2,44.7
2011-08-27,25.46,6.34,43.5
2011-08-28,23.44,0.28,41.9
2011-08-29,24.34,2.07,48.5
2011-08-30,26.63,9.95,56.6
2011-08-31,23.29,4.41,50.6
2011-09-01,23.89,0.22,48.6
2011-09-02,25.99,1.99,40.3
2011-09-03,25.05,6.12,40.4
2011-09-04,28.73,1.33,51.0
2011-09-05,28.36,10.54,48.4
2011-09-06,24.18,6.77,42.9
2011-09-07,26.19,3.82,37.4
2011-09-08,26.35,14.83,44.9
2011-09-09,24.2,2.98,41.3
2011-09-10,22.72,1.61,43.1
2011-09-11,24.82,6.5,39.2
2011-09-12,24.44,5.11,49.6
2011-09-13,23.92,2.45,42.4
2011-09-14,25.1,2.53,48.0
2011-09-15,23.18,3.05,47.3
2011-09-16,22.44,2.06,42.4
2011-09-17,24.2,7.43,44.3
2011-09-18,24.48,6.32,54.0
2011-09-19,22.0,3.49,40.0
2011-09-20,25.02,3.04,40.9
2011-09-21,20.83,2.73,34.6
2011-09-22,22.49,2.0,44.3
2011-09-23,22.83,0.54,34.6
2011-09-24,22.12,1.87,42.6
2011-09-25,22.09,2.32,36.0
2011-09-26,25.61,4.76,48.6
2011-09-27,21.39,8.92,44.2
2011-09-28,26.19,3.02,28.3
2011-09-29,23.05,17.38,40.2
2011-09-30,22.39,10.54,42.6
2011-10-01,22.83,6.28,47.7
2011-10-02,25.77,3.13,49.4
2011-10-03,20.35,1.44,47.0
2011-10-04,20.02,1.37,46.6
2011-10-05,20.43,0.21,47.2
2011-10-06,21.48,1.92,48.4
2011-10-07,18.71,1.38,45.2
2011-10-08,21.19,1.06,44.2
2011-10-09,23.56,1.77,46.2
2011-10-10,21.12,0.88,51.2
2011-10-11,20.32,1.11,33.6
2011-10-12,19.69,0.76,34.0
2011-10-13,21.84,1.9,48.3
2011-10-14,19.12,3.14,41.1
2011-10-15,22.99,2.76,46.0
2011-10-16,22.99,2.31,45.6
2011-10-17,20.35,0.02,56.6
2011-10-18,19.81,3.64,49.3
2011-10-19,21.25,0.48,51.0
2011-10-20,21.22,3.28,44.5
2011-10-21,18.24,0.33,42.2
2011-10-22,18.53,0.87,42.1
2011-10-23,17.21,2.08,52.5
2011-10-24,19.69,1.53,49.1
2011-10-25,19.95,0.81,47.0
2011-10-26,16.8,1.7,55.3
2011-10-27,18.02,1.19,46.2
2011-10-28,16.56,0.48,43.1
2011-10-29,17.12,1.56,45.4
2011-10-30,19.18,0.34,52.6
2011-10-31,17.13,1.78,40.5
2011-11-01,17.67,0.0,47.3
2011-11-02,15.56,1.19,55.7
2011-11-03,18.17,0.77,49.9
2011-11-04,17.71,0.54,47.0
2011-11-05,16.58,1.09,57.8
2011-11-06,17.28,1.55,50.0
2011-11-07,17.73,5.04,40.4
2011-11-08,16.13,2.69,47.8
2011-11-09,15.03,1.89,54.9
2011-11-10,19.85,0.98,49.8
2011-11-11,16.09,0.75,56.9
2011-11-12,16.8,0.05,44.0
2011-11-13,18.37,0.67,49.1
2011-11-14,22.05,2.83,51.5
2011-11-15,14.79,0.73,43.7
2011-11-16,17.24,0.93,50.0
2011-11-17,15.42,0.48,52.4
2011-11-18,15.58,0.48,44.1
2011-11-19,15.22,0.1,43.3
2011-11-20,14.53,1.43,56.8
2011-11-21,16.07,0.89,51.7
2011-11-22,13.84,1.4,39.6
2011-11-23,17.4,1.19,48.1
2011-11-24,15.98,2.41,52.1
2011-11-25,16.46,2.09,40.6
2011-11-26,15.05,2.21,47.5
2011-11-27,15.13,1.04,50.8
2011-11-28,16.04,0.66,51.0
2011-11-29,13.8,4.06,47.5
2011-11-30,14.94,0.08,52.3
2011-12-01,14.13,0.25,51.2
2011-12-02,14.02,0.82,52.5
2011-12-03,12.13,1.43,55.3
2011-12-04,17.25,0.01,44.7
2011-12-05,14.16,1.91,57.8
2011-12-06,16.88,1.23,57.1
2011-12-07,16.69,0.99,57.1
2011-12-08,13.11,0.83,54.0
2011-12-09,13.36,1.1,54.2
2011-12-10,18.79,0.26,54.8
2011-12-11,17.54,0.17,56.0
2011-12-12,14.82,0.51,59.9
2011-12-13,15.22,1.85,59.9
2011-12-14,13.85,1.33,55.0
2011-12-15,15.42,0.98,59.6
2011-12-16,13.66,1.27,59.4
2011-12-17,11.66,1.23,60.6
2011-12-18,12.71,0.55,55.5
2011-12-19,14.7,0.15,64.1
2011-12-20,12.95,3.41,62.0
2011-12-21,14.53,1.37,52.8
2011-12-22,24.76,1.79,54.4
2011-12-23,13.43,0.94,66.3
2011-12-24,15.87,2.12,49.7
2011-12-25,14.95,1.32,59.1
2011-12-26,14.56,0.08,70.0
2011-12-27,15.89,3.31,65.1
2011-12-28,15.29,0.55,65.1
2011-12-29,16.74,0.22,54.3
2011-12-30,13.89,0.14,64.5
2011-12-31,13.94,1.91,68.4
2012-01-01,12.64,1.83,59.5
2012-01-02,13.96,1.81,61.3
2012-01-03,16.06,3.71,66.6
2012-01-04,16.58,0.64,60.7
2012-01-05,16.09,1.24,54.5
2012-01-06,11.98,1.45,48.7
2012-01-07,16.31,5.83,64.1
2012-01-08,11.96,0.56,60.3
2012-01-09,16.09,4.7,49.3
2012-01-10,14.22,0.24,59.3
2012-01-11,15.86,2.17,61.6
2012-01-12,12.84,1.5,61.4
2012-01-13,16.63,2.55,69.7
2012-01-14,12.71,0.04,67.6
2012-01-15,13.95,0.12,63.8
2012-01-16,13.5,0.11,58.4
2012-01-17,12.41,1.35,68.6
2012-01-18,15.23,1.39,72.7
2012-01-19,17.85,3.55,74.2
2012-01-20,19.19,0.95,64.4
2012-01-21,15.39,0.11,69.0
2012-01-22,16.98,0.35,63.0
2012-01-23,15.71,0.01,62.4
2012-01-24,16.17,2.25,70.3
2012-01-25,14.97,2.54,60.7
2012-01-26,15.84,9.28,64.8
2012-01-27,16.42,0.8,73.1
2012-01-28,14.82,0.03,65.1
2012-01-29,15.64,0.4,62.7
2012-01-30,15.74,1.33,78.0
2012-01-31,17.14,4.9,71.1
2012-02-01,14.38,0.16,60.3
2012-02-02,15.98,0.19,70.4
2012-02-03,19.01,1.81,68.3
2012-02-04,17.97,1.65,73.2
2012-02-05,18.33,0.43,71.8
2012-02-06,16.43,2.52,69.3
2012-02-07,16.97,0.21,71.1
2012-02-08,18.08,3.9,71.5
2012-02-09,19.01,0.34,72.1
2012-02-10,13.83,0.13,68.4
2012-02-11,14.88,0.62,63.3
2012-02-12,18.92,0.31,69.6
2012-02-13,16.64,1.12,68.6
2012-02-14,16.15,1.74,70.7
2012-02-15,15.37,1.01,76.7
2012-02-16,16.53,1.62,78.7
2012-02-17,15.36,0.68,75.1
2012-02-18,20.71,0.04,75.8
2012-02-19,17.65,5.48,71.4
2012-02-20,17.7,2.57,70.1
2012-02-21,18.78,0.11,75.9
2012-02-22,19.46,0.89,77.2
2012-02-23,19.55,1.51,77.3
2012-02-24,19.85,0.32,71.9
2012-02-25,17.41,1.29,73.2
2012-02-26,18.03,1.14,82.6
2012-02-27,19.75,0.35,60.9
2012-02-28,17.92,0.23,78.0
2012-02-29,18.83,2.13,71.6
2012-03-01,19.56,0.58,71.7
2012-03-02,20.26,0.42,72.1
2012-03-03,16.54,2.01,64.3
2012-03-04,20.4,2.0,72.7
2012-03-05,19.11,0.49,80.2
2012-03-06,20.65,3.09,72.4
2012-03-07,20.88,1.75,73.2
2012-03-08,22.26,0.64,69.6
2012-03-09,22.0,0.84,74.3
2012-03-10,22.12,1.95,61.5
2012-03-11,22.4,0.36,70.4
2012-03-12,20.8,0.95,76.4
2012-03-13,20.55,1.59,67.9
2012-03-14,21.94,1.16,68.4
2012-03-15,21.87,1.41,72.3
2012-03-16,20.44,1.19,77.2
2012-03-17,21.64,0.33,79.8
2012-03-18,21.12,0.79,74.8
2012-03-19,20.03,1.14,73.2
2012-03-20,23.38,2.27,76.9
2012-03-21,21.66,1.59,73.8
2012-03-22,24.79,0.83,78.6
2012-03-23,19.42,5.5,82.4
2012-03-24,21.16,0.17,74.2
2012-03-25,22.18,0.35,69.3
2012-03-26,23.97,0.63,74.7
2012-03-27,23.0,0.39,85.1
2012-03-28,23.01,1.47,76.6
2012-03-29,20.99,0.06,70.1
2012-03-30,21.08,0.29,75.2
2012-03-31,23.44,0.52,74.6
2012-04-01,21.05,1.72,70.8
2012-04-02,22.43,3.13,81.3
2012-04-03,24.12,2.4,78.0
2012-04-04,22.03,0.3,80.7
2012-04-05,26.05,1.25,59.4
2012-04-06,25.61,0.05,76.2
2012-04-07,21.56,0.56,75.2
2012-04-08,22.65,2.46,69.8
2012-04-09,20.76,0.92,76.9
2012-04-10,23.15,0.24,69.8
2012-04-11,25.6,0.87,66.5
2012-04-12,23.97,0.33,78.2
2012-04-13,25.41,0.75,73.7
2012-04-14,22.57,1.0,66.2
2012-04-15,26.18,0.65,81.5
2012-04-16,24.28,4.15,74.5
2012-04-17,25.27,1.24,70.1
2012-04-18,25.24,2.78,65.9
2012-04-19,23.6,2.15,68.4
2012-04-20,23.9,1.62,65.7
2012-04-21,27.21,1.03,82.3
2012-04-22,26.48,0.0,83.7
2012-04-23,27.59,1.43,79.7
2012-04-24,26.62,0.66,65.1
2012-04-25,26.47,0.19,76.0
2012-04-26,23.79,0.88,84.9
2012-04-27,26.09,2.0,69.1
2012-04-28,26.58,4.89,72.5
2012-04-29,29.67,0.7,81.8
2012-04-30,27.89,1.17,74.4
2012-05-01,29.28,2.86,75.9
2012-05-02,27.98,0.61,69.0
2012-05-03,26.13,0.23,64.9
2012-05-04,27.49,0.5,74.5
2012-05-05,27.78,3.44,69.5
2012-05-06,26.12,0.26,68.5
2012-05-07,27.06,0.6,67.6
2012-05-08,27.43,0.94,75.6
2012-05-09,30.26,2.82,73.7
2012-05-10,24.83,4.16,80.7
2012-05-11,29.86,0.83,76.7
2012-05-12,26.75,4.03,71.5
2012-05-13,26.19,0.26,71.1
2012-05-14,30.12,0.26,75.7
2012-05-15,29.54,4.47,71.0
2012-05-16,30.42,1.07,76.2
2012-05-17,29.83,0.31,70.7
2012-05-18,31.8,1.0,73.0
2012-05-19,29.64,2.29,77.0
2012-05-20,28.65,2.63,61.4
2012-05-21,29.49,2.99,76.1
2012-05-22,30.92,1.26,76.2
2012-05-23,27.97,3.03,67.5
2012-05-24,28.23,1.07,69.0
2012-05-25,28.83,1.4,66.7
2012-05-26,26.21,2.13,65.2
2012-05-27,29.64,0.83,74.1
2012-05-28,26.68,0.11,60.5
2012-05-29,29.65,0.65,68.1
2012-05-30,30.94,1.47,60.7
2012-05-31,28.99,0.32,64.3
2012-06-01,32.28,0.96,61.1
2012-06-02,27.63,2.08,66.9
2012-06-03,31.67,0.2,68.9
2012-06-04,30.95,8.16,71.9
2012-06-05,27.42,1.8,65.7
2012-06-06,34.11,0.8,75.3
2012-06-07,29.99,7.21,63.1
2012-06-08,28.82,11.11,68.9
2012-06-09,28.07,0.12,71.7
2012-06-10,29.89,1.6,62.8
2012-06-11,30.07,17.43,67.2
2012-06-12,30.45,2.92,51.5
2012-06-13,29.89,16.74,69.5
2012-06-14,31.32,1.92,59.4
2012-06-15,29.82,1.48,71.1
2012-06-16,27.53,1.45,62.8
2012-06-17,30.23,0.53,67.6
2012-06-18,26.93,13.61,59.5
2012-06-19,31.03,23.42,78.1
2012-06-20,29.05,18.54,62.9
2012-06-21,30.78,11.46,73.5
2012-06-22,32.52,11.26,61.5
2012-06-23,29.14,6.49,59.5
2012-06-24,32.16,10.5,64.4
2012-06-25,29.93,1.4,66.8
2012-06-26,33.21,2.95,65.0
2012-06-27,30.04,6.14,63.0
2012-06-28,29.32,96.01,60.2
2012-06-29,31.61,6.48,64.0
2012-06-30,29.92,10.96,61.5
2012-07-01,29.31,3.85,58.5
2012-07-02,29.84,7.58,58.1
2012-07-03,30.48,23.47,65.9
2012-07-04,32.55,1.0,51.8
2012-07-05,27.62,15.7,62.5
2012-07-06,30.53,4.43,61.7
2012-07-07,31.42,6.18,68.8
2012-07-08,30.75,12.62,41.5
2012-07-09,32.39,3.16,49.4
2012-07-10,30.29,3.25,52.4
2012-07-11,30.09,4.49,53.4
2012-07-12,31.23,0.12,61.1
2012-07-13,30.45,4.12,49.4
2012-07-14,29.68,2.06,54.4
2012-07-15,31.0,15.78,52.1
2012-07-16,29.21,0.55,53.9
2012-07-17,29.22,3.69,62.1
2012-07-18,29.3,17.68,57.7
2012-07-19,32.07,13.88,51.5
2012-07-20,25.16,7.25,47.4
2012-07-21,30.53,5.34,56.8
2012-07-22,29.94,1.98,50.6
2012-07-23,27.31,2.74,52.3
2012-07-24,30.23,0.57,52.2
2012-07-25,30.42,9.25,58.7
2012-07-26,30.53,2.35,51.2
2012-07-27,25.6,6.61,50.7
2012-07-28,31.56,2.66,47.9
2012-07-29,28.33,3.75,48.5
2012-07-30,30.4,4.86,56.6
2012-07-31,30.41,9.71,51.9
2012-08-01,27.9,1.42,50.6
2012-08-02,30.13,3.05,44.8
2012-08-03,28.48,0.84,46.0
2012-08-04,25.87,0.47,53.7
2012-08-05,30.65,5.57,49.7
2012-08-06,27.65,1.26,49.5
2012-08-07,27.44,0.37,52.2
2012-08-08,28.03,13.64,53.4
2012-08-09,28.95,4.59,53.4
2012-08-10,28.36,0.87,48.4
2012-08-11,29.18,0.33,49.0
2012-08-12,26.25,0.77,52.1
2012-08-13,27.05,3.82,38.1
2012-08-14,27.89,6.62,49.9
2012-08-15,30.81,6.15,52.4
2012-08-16,27.69,0.94,45.2
2012-08-17,29.38,6.02,42.2
2012-08-18,27.7,3.11,55.5
2012-08-19,26.81,3.75,44.3
2012-08-20,27.06,9.7,47.8
2012-08-21,27.07,2.43,49.5
2012-08-22,28.11,0.95,43.2
2012-08-23,29.16,12.4,39.7
2012-08-24,27.52,1.43,48.9
2012-08-25,28.65,2.09,40.4
2012-08-26,25.3,7.36,50.6
2012-08-27,26.01,6.9,46.3
2012-08-28,25.42,9.67,57.7
2012-08-29,26.86,1.22,47.5
2012-08-30,25.73,2.61,43.1
2012-08-31,27.24,0.81,50.5
2012-09-01,24.63,4.67,51.8
2012-09-02,25.96,2.08,39.6
2012-09-03,26.8,7.01,48.4
2012-09-04,22.55,0.0,47.9
2012-09-05,28.7,0.37,50.9
2012-09-06,24.96,3.4,40.8
2012-09-07,22.22,19.05,49.5
2012-09-08,25.37,13.29,47.8
2012-09-09,25.05,30.71,44.5
2012-09-10,24.74,3.24,59.0
2012-09-11,26.22,0.29,39.6
2012-09-12,25.72,2.19,44.3
2012-09-13,24.91,6.76,40.9
2012-09-14,25.01,0.87,47.1
2012-09-15,24.04,2.14,53.8
2012-09-16,26.73,0.35,52.4
2012-09-17,21.71,3.87,32.1
2012-09-18,24.0,1.41,53.1
2012-09-19,23.75,0.57,42.6
2012-09-20,24.74,3.18,41.6
2012-09-21,22.12,2.6,45.8
2012-09-22,20.63,4.63,43.6
2012-09-23,23.34,8.29,43.3
2012-09-24,23.39,0.72,41.3
2012-09-25,25.07,9.4,46.6
2012-09-26,20.79,0.16,51.1
2012-09-27,24.29,3.51,45.7
2012-09-28,25.97,5.31,44.5
2012-09-29,21.72,18.88,48.1
2012-09-30,20.21,5.12,51.4
2012-10-01,21.4,0.26,45.7
2012-10-02,21.89,1.09,44.3
2012-10-03,22.58,0.76,48.3
2012-10-04,20.71,0.98,41.7
2012-10-05,23.79,0.33,34.9
2012-10-06,19.65,1.04,48.2
2012-10-07,18.58,0.24,43.1
2012-10-08,22.71,2.04,42.6
2012-10-09,17.51,1.35,35.8
2012-10-10,20.48,0.12,41.7
2012-10-11,25.33,3.31,43.7
2012-10-12,20.5,1.44,52.7
2012-10-13,18.7,0.57,54.3
